,speaker,minute,text,label,prob,sentiment
932,Savannah,42:33,"On the subject of taxes, as you know, the New York times has obtained, it says years of your tax returns among other things, it says that you have debts of approximately $421 million that you have personally guaranteed, and that will come due in the next four years. The question is, on behalf of voters, who do you owe $421 million to?",13,0.08288309,neutral
933,President Trump,42:53,"Okay, first of all, let me answer. What they did is illegal, number one. Also, the numbers are all wrong, with the numbers they released. And just so you understand, when you have a lot of real estate, I have real estate, you know a lot of it. Okay? Right down the road, Doral, big stuff, great stuff. When I decided to run, I’m very underlevered, fortunately, but I’m very underlevered. I have a very, very small percentage of debt compared. In fact, some of it, I did as favors to institutions that wanted to loan me money. $400 million compared to the assets that I have, all of these great properties all over the world, and frankly, The Bank of America building in San Francisco. I don’t love what’s happening to San Francisco. 1290 Avenue of the Americas, one of the biggest office buildings.",0,0.18703459,admiration
934,President Trump,42:53,"Okay, first of all, let me answer. What they did is illegal, number one. Also, the numbers are all wrong, with the numbers they released. And just so you understand, when you have a lot of real estate, I have real estate, you know a lot of it. Okay? Right down the road, Doral, big stuff, great stuff. When I decided to run, I’m very underlevered, fortunately, but I’m very underlevered. I have a very, very small percentage of debt compared. In fact, some of it, I did as favors to institutions that wanted to loan me money. $400 million compared to the assets that I have, all of these great properties all over the world, and frankly, The Bank of America building in San Francisco. I don’t love what’s happening to San Francisco. 1290 Avenue of the Americas, one of the biggest office buildings.",3,0.13164732,approval
935,President Trump,42:53,"Okay, first of all, let me answer. What they did is illegal, number one. Also, the numbers are all wrong, with the numbers they released. And just so you understand, when you have a lot of real estate, I have real estate, you know a lot of it. Okay? Right down the road, Doral, big stuff, great stuff. When I decided to run, I’m very underlevered, fortunately, but I’m very underlevered. I have a very, very small percentage of debt compared. In fact, some of it, I did as favors to institutions that wanted to loan me money. $400 million compared to the assets that I have, all of these great properties all over the world, and frankly, The Bank of America building in San Francisco. I don’t love what’s happening to San Francisco. 1290 Avenue of the Americas, one of the biggest office buildings.",7,0.12418975,disapproval
936,Savannah,43:37,"Well do I hear you right? It sounds like you’re saying $400 million isn’t that much. But are you confirming that, yes, you do owe some $400 million?",4,0.41432962,confusion
937,Savannah,43:37,"Well do I hear you right? It sounds like you’re saying $400 million isn’t that much. But are you confirming that, yes, you do owe some $400 million?",5,0.3477601,curiosity
938,Savannah,43:37,"Well do I hear you right? It sounds like you’re saying $400 million isn’t that much. But are you confirming that, yes, you do owe some $400 million?",13,0.051231697,neutral
939,President Trump,43:47,"What I’m saying is that, it’s a tiny percentage of my net worth.",15,0.28713012,realization
940,President Trump,43:47,"What I’m saying is that, it’s a tiny percentage of my net worth.",3,0.1703892,approval
941,President Trump,43:47,"What I’m saying is that, it’s a tiny percentage of my net worth.",13,0.12914674,neutral
942,Savannah,43:50,That sounds like yes.,3,0.38459837,approval
943,Savannah,43:50,That sounds like yes.,13,0.1674367,neutral
944,Savannah,43:50,That sounds like yes.,15,0.09497376,realization
945,President Trump,43:51,"And you’ll see that soon because we’re doing things. We’ve given, I think it’s 108 or 112 pages of financial detail to elections, and we have to file as the president, as any politician, you have to file. Nobody ever looks at that. When they do, they see how incredible a company is, but more importantly, they see where this debt is. No, I don’t owe Russia money. I owe a very, very small… It’s called mortgages. People have a house, they put a mortgage.",3,0.22499977,approval
946,President Trump,43:51,"And you’ll see that soon because we’re doing things. We’ve given, I think it’s 108 or 112 pages of financial detail to elections, and we have to file as the president, as any politician, you have to file. Nobody ever looks at that. When they do, they see how incredible a company is, but more importantly, they see where this debt is. No, I don’t owe Russia money. I owe a very, very small… It’s called mortgages. People have a house, they put a mortgage.",15,0.19878177,realization
947,President Trump,43:51,"And you’ll see that soon because we’re doing things. We’ve given, I think it’s 108 or 112 pages of financial detail to elections, and we have to file as the president, as any politician, you have to file. Nobody ever looks at that. When they do, they see how incredible a company is, but more importantly, they see where this debt is. No, I don’t owe Russia money. I owe a very, very small… It’s called mortgages. People have a house, they put a mortgage.",0,0.10406401,admiration
948,Savannah,44:20,Any foreign bank? Any foreign entity?,5,0.47732827,curiosity
949,Savannah,44:20,Any foreign bank? Any foreign entity?,4,0.31935564,confusion
950,Savannah,44:20,Any foreign bank? Any foreign entity?,13,0.055038366,neutral
951,President Trump,44:21,"Not that I know of, but I will probably, because it’s so easy to solve, and if you’d like to do, I will let you know who I owe, whatever small amount of money. I want to say two things. Number one, it’s a very small amount of money. Number two, it’s very straight. It’s very, very straight, but it’s a tiny percentage of the worth. Did you ever hear the expression underlevered?",5,0.29437187,curiosity
